election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,composite.score,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
FL2020,2020,2020,cand165460,5E+15,"jenkins, julie",jenkins,julie,julie,,,,100,FL,state:lower,FL-60,,C,F,-0.927,-0.927,-0.83,-0.801,,,,,,-2.35228412,4364,4364,,,,,,,,,,,,,,,,,,cand,,,FL498456512020,FL49845651,FL49845651,,FL49845651,,,,,,,house,
FL2020,2020,2020,cand165446,32233884055,"portigliatti, bruno d",portigliatti,bruno d,bruno,d,,,200,FL,state:lower,FL-44,,C,M,1.082,1.056,1.156,1.676,,,,,,3.615213845,315,581,,,,,,,,,,,,,,,,,,cand,,,FL498456282020,FL49845628,FL49845628,,FL49845628,,,,,,,house,
FL2020,2020,2020,cand165318,35767460748,"caruso, mike",caruso,mike,mike,,,,200,FL,state:lower,FL-89,,I,M,1.164,1.209,1.321,0.768,,,,,,1.976754805,431,802,,,,,,,,,,,,,,,,,,cand,,,FL453881642020,FL45388164,FL45388164,,FL45388164,,,,,,,house,
FL2020,2020,2020,cand165133,5E+15,"lewis, kathy",lewis,kathy,kathy,,,,100,FL,state:upper,FL-20,,O,F,-0.975,-0.992,-0.921,-1.135,,,,,,-2.990162814,1351,1478,,,,,,,,,,,,,,,,,,cand,,,FL390603772020,FL39060377,FL39060377,,FL39060377,,,,,,,senate,
FL2020,2020,2020,cand165497,36699529541,"fabricio, thomas p",fabricio,thomas p,thomas,p,,,200,FL,state:lower,FL-103,,C,M,1.04,1.04,1.118,0.745,,,,,,2.218937104,208,208,,,,,,,,,,,,,,,,,,cand,,,FL498457202020,FL49845720,FL49845720,,FL49845720,,,,,,,house,
FL2020,2020,2020,cand165192,105619676,"shoaf, jason",shoaf,jason,jason,,,,200,FL,state:lower,FL-7,,O,M,0.951,0.961,1.207,1.002,,,,,,2.412436836,597,758,,,,,,,,,,,,,,,,,,cand,,,FL430476692020,FL43047669,FL43047669,,FL43047669,,,,,,,house,
FL2020,2020,2020,cand165471,37278983337,"blackwell, bryan",blackwell,bryan,bryan,,,,200,FL,state:lower,FL-77,,O,M,0.771,0.771,0.84,,,,,,,2.012422357,245,245,,,,,,,,,,,,,,,,,,cand,,,FL498456742020,FL49845674,FL49845674,,FL49845674,,,,,,,house,
FL2020,2020,2020,cand165467,5.00004E+15,"mcfarland, fiona",mcfarland,fiona,fiona,,,,200,FL,state:lower,FL-72,,O,F,0.971,0.975,1.208,0.739,,,,,,2.431172266,705,974,,,,,,,,,,,,,,,,,,cand,,,FL498456682020,FL49845668,FL49845668,,FL49845668,,,,,,,house,
FL2020,2020,2020,cand165425,37276983574,"dowe, luther",dowe,luther,luther,,,,200,FL,state:lower,FL-29,,C,M,1.059,1.059,0.128,,,,,,,3.411916849,4,4,,,,,,,,,,,,,,,,,,cand,,,FL498455932020,FL49845593,FL49845593,,FL49845593,,,,,,,house,
FL2020,2020,2020,cand165589,37314013119,"holifield, jason g",holifield,jason g,jason,g,,,200,FL,state:upper,FL-5,,O,M,1.178,1.178,1.262,,,,,,,2.610175858,73,73,,,,,,,,,,,,,,,,,,cand,,,FL501714042020,FL50171404,FL50171404,,FL50171404,,,,,,,senate,
FL2020,2020,2020,cand165427,107583881,"cortes, robert",cortes,robert,robert,,,,200,FL,state:lower,FL-30,,C,M,1.014,1.125,1.104,0.804,,,,,,2.480210629,260,1190,,,,,,,,,,,,,,,,,,cand,,,FL498455952020,FL49845595,FL49845595,,FL49845595,,,,,,,house,
FL2020,2020,2020,cand165502,37277980166,"borrero, j david",borrero,j david,j david,,,,200,FL,state:lower,FL-105,,O,M,0.693,0.693,1.38,0.264,,,,,,1.743082071,426,426,,,,,,,,,,,,,,,,,,cand,,,FL498457272020,FL49845727,FL49845727,,FL49845727,,,,,,,house,
FL2020,2020,2020,cand165257,5.00004E+15,"fetterhoff, elizabeth",fetterhoff,elizabeth,elizabeth,,,,200,FL,state:lower,FL-26,,I,F,1.045,1.043,1.223,1.64,,,,,,3.536410733,365,650,,,,,,,,,,,,,,,,,,cand,,,FL453880542020,FL45388054,FL45388054,,FL45388054,,,,,,,house,
FL2020,2020,2020,cand165481,5E+15,"trabulsy, dana",trabulsy,dana,dana,,,,200,FL,state:lower,FL-84,,C,F,1.064,1.107,1.256,0.889,,,,,,2.556866679,236,576,,,,,,,,,,,,,,,,,,cand,,,FL498456862020,FL49845686,FL49845686,,FL49845686,,,,,,,house,
FL2020,2020,2020,cand165093,,"burgess jr, daniel wright danny",burgess,daniel wright danny,daniel,wright danny,,jr,200,FL,state:upper,FL-20,,O,M,0.941,0.984,,0.693,,,,,,1.973978578,613,1516,,,,,,,,,,,,,,,,,,cand,,,FL250049582020,FL25004958,FL25004958,,FL25004958,,,,,,,senate,
FL2020,2020,2020,cand165221,,"mccallister, david mac",mccallister,david mac,david,mac,,,200,FL,state:lower,FL-38,,O,M,1.384,1.384,,,,,,,,3.186145585,31,31,,,,,,,,,,,,,,,,,,cand,,,FL442382692020,FL44238269,FL44238269,,FL44238269,,,,,,,house,
FL2020,2020,2020,cand165514,33064437681,"barras, clint jay",barras,clint jay,clint,jay,,,100,FL,state:lower,FL-120,,O,M,-0.895,-0.895,-0.98,-0.914,,,,,,-2.828536777,9213,9213,,,,,,,,,,,,,,,,,,cand,,,FL498457522020,FL49845752,FL49845752,,FL49845752,,,,,,,house,
FL2020,2020,2020,cand165309,3763343816,"overdorf, tobin rogers toby",overdorf,tobin rogers toby,tobin,rogers toby,,,200,FL,state:lower,FL-83,,I,M,1.053,1.034,1.206,1.284,,,,,,2.949614702,279,791,,,,,,,,,,,,,,,,,,cand,,,FL453881532020,FL45388153,FL45388153,,FL45388153,,,,,,,house,
FL2020,2020,2020,cand165312,5E+15,"hogan johnson, delores",hogan johnson,delores,delores,,,,100,FL,state:lower,FL-84,,I,F,-0.796,-0.856,-1.015,-0.711,,,,,,-2.350124794,341,512,,,,,,,,,,,,,,,,,,cand,,,FL453881562020,FL45388156,FL45388156,,FL45388156,,,,,,,house,
FL2020,2020,2020,cand165097,34326549086,"sprowls, christopher j chris",sprowls,christopher j chris,christopher,j,,,200,FL,state:lower,FL-65,,I,M,0.852,0.846,1.261,0.782,,,,,,1.998324455,371,2161,,,,,,,,,,,,,,,,,,cand,,,FL250050082020,FL25005008,FL25005008,,FL25005008,,,,,,,house,
FL2020,2020,2020,cand165228,105902027,"fernandez barquin jr, juan a",fernandez barquin,juan a,juan,a,,jr,200,FL,state:lower,FL-119,,I,M,0.56,0.547,1.052,0.746,,,,,,1.902622241,241,680,,,,,,,,,,,,,,,,,,cand,,,FL451033922020,FL45103392,FL45103392,,FL45103392,,,,,,,house,
FL2020,2020,2020,cand165419,37242953566,"harding, joe b",harding,joe b,joe,b,,,200,FL,state:lower,FL-22,,O,M,1.108,0.781,,1.098,,,,,,2.822598969,360,4219,,,,,,,,,,,,,,,,,,cand,,,FL498455812020,FL49845581,FL49845581,,FL49845581,,,,,,,house,
FL2020,2020,2020,cand164966,5E+15,"hunschofsky, christine maria",hunschofsky,christine maria,christine,maria,,,100,FL,state:lower,FL-96,,O,F,-0.652,-0.759,-0.78,-0.749,,,,,,-1.854467103,396,504,,,,,,,,,,,,,,,,,,cand,,,FL498457082020,FL1188978,FL49845708,,FL49845708,,,,,,,house,
FL2020,2020,2020,cand165453,,"adkins, marcelle marcie",adkins,marcelle marcie,marcelle,marcie,,,200,FL,state:lower,FL-53,,C,F,1.456,1.456,,,,,,,,3.511455327,110,110,,,,,,,,,,,,,,,,,,cand,,,FL498456392020,FL49845639,FL49845639,,FL49845639,,,,,,,house,
FL2020,2020,2020,cand165469,37640659553,"jones, david g",jones,david g,david,g,,,100,FL,state:lower,FL-75,,C,M,-0.968,-0.968,,-1.168,,,,,,-3.041993438,243,243,,,,,,,,,,,,,,,,,,cand,,,FL498456722020,FL49845672,FL49845672,,FL49845672,,,,,,,house,
FL2020,2020,2020,cand31858,5E+15,"watson, barbara a",watson,barbara a,barbara,a,,,100,FL,state:upper,FL-35,,O,F,-0.613,-0.43,-0.697,-0.581,,,,,,-2.001785079,26,387,,,,,,,,,,,,,,,,,,cand,,,FL65134782020,FL6513478,FL6513478,,FL6513478,,,,,,,senate,
FL2020,2020,2020,cand165604,5.00004E+15,"morales, daisy",morales,daisy,daisy,,,,100,FL,state:lower,FL-48,,O,F,-0.592,-0.604,-0.593,,,,,,,-1.756486955,75,97,,,,,,,,,,,,,,,,,,cand,,,FL506060272020,FL50606027,FL50606027,,FL50606027,,,,,,,house,
FL2020,2020,2020,cand165394,35342409212,"griffiths, albert m",griffiths,albert m,albert,m,,,100,FL,state:lower,FL-54,,C,M,-0.973,-0.973,-0.933,-0.838,,,,,,-2.536064204,140,140,,,,,,,,,,,,,,,,,,cand,,,FL467801442020,FL46780144,FL46780144,,FL46780144,,,,,,,house,
FL2020,2020,2020,cand165480,35836375068,"bernier, edgar ej joseph",bernier,edgar ej joseph,edgar,ej joseph,,,100,FL,state:lower,FL-83,,C,M,-0.906,-0.906,-0.641,-0.775,,,,,,-2.212052131,598,598,,,,,,,,,,,,,,,,,,cand,,,FL498456842020,FL49845684,FL49845684,,FL49845684,,,,,,,house,
FL2020,2020,2020,cand165508,5.00004E+15,"collazo, annette",collazo,annette,annette,,,,100,FL,state:lower,FL-110,,O,F,-0.884,-0.884,-0.922,-0.89,,,,,,-2.562053536,8849,8849,,,,,,,,,,,,,,,,,,cand,,,FL498457362020,FL49845736,FL49845736,,FL49845736,,,,,,,house,
FL2020,2020,2020,cand165261,5.00004E+15,"kagan, tracey",kagan,tracey,tracey,,,,100,FL,state:lower,FL-29,,C,F,-0.903,-0.916,-0.925,-0.864,,,,,,-2.470995895,3727,3898,,,,,,,,,,,,,,,,,,cand,,,FL453880582020,FL45388058,FL45388058,,FL45388058,,,,,,,house,
FL2020,2020,2020,cand165487,37315011181,"hussain, sayd zia",hussain,sayd zia,sayd,zia,,,200,FL,state:lower,FL-91,,C,F,0.863,0.863,0.868,,,,,,,2.136869222,84,84,,,,,,,,,,,,,,,,,,cand,,,FL498456992020,FL49845699,FL49845699,,FL49845699,,,,,,,house,
FL2020,2020,2020,cand165593,37659932369,"martinez, jesus",martinez,jesus,jesus,,,,200,FL,state:lower,FL-48,,O,M,1.135,1.135,1.224,,,,,,,2.717455052,60,60,,,,,,,,,,,,,,,,,,cand,,,FL501714102020,FL50171410,FL50171410,,FL50171410,,,,,,,house,
FL2020,2020,2020,cand165449,4.44727E+11,"prater, robert allen",prater,robert allen,robert,allen,,,200,FL,state:lower,FL-49,,C,M,1.062,1.062,-0.901,,,,,,,1.082705108,105,105,,,,,,,,,,,,,,,,,,cand,,,FL498456352020,FL49845635,FL49845635,,FL49845635,,,,,,,house,
FL2020,2020,2020,cand165598,2499781619,"sennett, herb",sennett,herb,herb,,,,200,FL,state:lower,FL-87,,C,M,1.251,1.251,1.484,,,,,,,3.181922331,21,21,,,,,,,,,,,,,,,,,,cand,,,FL501714162020,FL50171416,FL50171416,,FL50171416,,,,,,,house,
FL2020,2020,2020,cand165404,36015595838,"sisson, jeremy",sisson,jeremy,jeremy,,,,200,FL,state:lower,FL-47,,C,M,0.96,0.96,1.274,1.609,,,,,,3.527024066,157,157,,,,,,,,,,,,,,,,,,cand,,,FL492862232020,FL49286223,FL49286223,,FL49286223,,,,,,,house,
FL2020,2020,2020,cand165594,36112020426,"tito, matt",tito,matt,matt,,,,200,FL,state:lower,FL-68,,C,M,1.003,1.003,1.212,1.7,,,,,,3.630979255,125,125,,,,,,,,,,,,,,,,,,cand,,,FL501714112020,FL50171411,FL50171411,,FL50171411,,,,,,,house,
FL2020,2020,2020,cand165597,106741742,"banionis, saulis",banionis,saulis,saulis,,,,200,FL,state:lower,FL-81,,O,,1.027,0.853,1.562,1.667,,,,,,4.043218568,21,108,,,,,,,,,,,,,,,,,,cand,,,FL501714152020,FL50171415,FL50171415,,FL50171415,,,,,,,house,
FL2020,2020,2020,cand165465,5E+15,"barcomb, donna",barcomb,donna,donna,,,,200,FL,state:lower,FL-72,,O,F,0.967,0.967,1.053,1.01,,,,,,2.492326676,237,237,,,,,,,,,,,,,,,,,,cand,,,FL498456652020,FL49845665,FL49845665,,FL49845665,,,,,,,house,
FL2020,2020,2020,cand164969,5.00003E+15,"guzman, dolores",guzman,dolores,dolores,,,,100,FL,state:lower,FL-27,,O,F,-0.892,-0.892,-0.909,-0.794,,,,,,-2.361589531,1140,1140,,,,,,,,,,,,,,,,,,cand,,,FL120168352020,FL12016835,FL12016835,,FL12016835,,,,,,,house,
FL2020,2020,2020,cand165233,5.00004E+15,"polo, cindy s",polo,cindy s,cindy,s,,,100,FL,state:lower,FL-103,,I,F,-0.909,-0.919,-0.927,-0.793,,,,,,-2.646361286,2495,3111,,,,,,,,,,,,,,,,,,cand,,,FL498457212020,FL45271000,FL49845721,,FL49845721,,,,,,,house,
FL2020,2020,2020,cand165110,5E+15,"arrington, kristen",arrington,kristen,kristen,,,,100,FL,state:lower,FL-43,,O,F,-0.698,-0.585,-0.636,-0.329,,,,,,-1.490626185,64,238,,,,,,,,,,,,,,,,,,cand,,,FL281489172020,FL28148917,FL28148917,,FL28148917,,,,,,,house,
FL2020,2020,2020,cand165424,5.00004E+15,"baker, pasha",baker,pasha,pasha,,,,100,FL,state:lower,FL-28,,C,F,-0.905,-0.905,-0.945,-0.984,,,,,,-2.712283449,7537,7537,,,,,,,,,,,,,,,,,,cand,,,FL498455912020,FL49845591,FL49845591,,FL49845591,,,,,,,house,
FL2020,2020,2020,cand165082,104455076,"mcgovern, james j",mcgovern,james j,james,j,,,100,FL,state:lower,FL-15,,O,M,-0.652,-0.9,-0.644,-0.874,,,,,,-2.248539781,128,317,,,,,,,,,,,,,,,,,,cand,,,FL242212020,FL24221,FL24221,,FL24221,,,,,,,house,
FL2020,2020,2020,cand165416,5.00004E+15,"thomas, tammyette",thomas,tammyette,tammyette,,,,100,FL,state:lower,FL-15,,C,,-0.884,-0.884,-0.899,-1.062,,,,,,-2.649919035,8672,8672,,,,,,,,,,,,,,,,,,cand,,,FL498455752020,FL49845575,FL49845575,,FL49845575,,,,,,,house,
FL2020,2020,2020,cand165292,3099063760,"driskell, fentrice",driskell,fentrice,fentrice,,,,100,FL,state:lower,FL-63,,I,,-0.759,-0.542,-0.82,-0.764,,,,,,-2.441471536,262,1833,,,,,,,,,,,,,,,,,,cand,,,FL453881182020,FL45388118,FL45388118,,FL45388118,,,,,,,house,
FL2020,2020,2020,cand165057,5E+15,"tant, allison e",tant,allison e,allison,e,,,100,FL,state:lower,FL-9,,O,F,-0.714,-0.717,-0.706,-0.736,,,,,,-1.976974399,1175,1672,,,,,,,,,,,,,,,,,,cand,,,FL1602002020,FL160200,FL160200,,FL160200,,,,,,,house,
FL2020,2020,2020,cand165600,37659951753,"garcia, gabriel",garcia,gabriel,gabriel,,,,200,FL,state:lower,FL-116,,C,M,1.024,1.024,,,,,,,,1.743947109,9,9,,,,,,,,,,,,,,,,,,cand,,,FL501714192020,FL50171419,FL50171419,,FL50171419,,,,,,,house,
FL2020,2020,2020,cand165099,,"trumbull jr, jay n",trumbull,jay n,jay,n,,jr,200,FL,state:lower,FL-6,,I,M,0.93,0.873,,1.074,,,,,,2.491329228,286,1710,,,,,,,,,,,,,,,,,,cand,,,FL250050172020,FL25005017,FL25005017,,FL25005017,,,,,,,house,
FL2020,2020,2020,cand165609,,"eldon, anthony",eldon,anthony,anthony,,,,100,FL,state:upper,FL-21,,O,M,-0.992,-0.992,,-1.176,,,,,,-2.934167641,148,148,,,,,,,,,,,,,,,,,,cand,,,FL523114642020,FL52311464,FL52311464,,FL52311464,,,,,,,senate,
FL2020,2020,2020,cand165455,5.00004E+15,"tuck, kaylee alexis",tuck,kaylee alexis,kaylee,alexis,,,200,FL,state:lower,FL-55,,O,F,0.973,0.993,1.028,1.085,,,,,,2.664039965,529,600,,,,,,,,,,,,,,,,,,cand,,,FL498456432020,FL49845643,FL49845643,,FL49845643,,,,,,,house,
FL2020,2020,2020,cand165440,5E+15,"liebnitzky, dianna",liebnitzky,dianna,dianna,,,,200,FL,state:lower,FL-42,,O,F,1.274,1.257,0.466,,,,,,,2.117691516,25,31,,,,,,,,,,,,,,,,,,cand,,,FL498456182020,FL49845618,FL49845618,,FL49845618,,,,,,,house,
FL2020,2020,2020,cand165369,5.00004E+15,"carter, alexis",carter,alexis,alexis,,,,100,FL,state:upper,FL-9,,O,F,-1.28,-1.28,-0.883,,,,,,,-3.418401302,104,104,,,,,,,,,,,,,,,,,,cand,,,FL454514722020,FL45451472,FL45451472,,FL45451472,,,,,,,senate,
FL2020,2020,2020,cand165516,5.00004E+15,"suarez, alexandria",suarez,alexandria,alexandria,,,,200,FL,state:lower,FL-120,,O,F,1.002,1.002,1.105,,,,,,,2.25894399,158,158,,,,,,,,,,,,,,,,,,cand,,,FL498457552020,FL49845755,FL49845755,,FL49845755,,,,,,,house,
FL2020,2020,2020,cand165533,106108504,"harbin, wilbur thirkell",harbin,wilbur thirkell,wilbur,thirkell,,,100,FL,state:upper,FL-35,,O,M,-1.319,-1.319,-0.931,,,,,,,-3.383696215,4,4,,,,,,,,,,,,,,,,,,cand,,,FL498457832020,FL49845783,FL49845783,,FL49845783,,,,,,,senate,
FL2020,2020,2020,cand165636,5E+15,"woodson, marie p",woodson,marie p,marie,p,,,100,FL,state:lower,FL-101,,O,F,-0.843,-0.843,-0.624,-1.147,,,,,,-2.644873883,615,615,,,,,,,,,,,,,,,,,,cand,,,FL5525302020,FL552530,FL552530,,FL552530,,,,,,,house,
FL2020,2020,2020,cand165429,3721263977,"truenow, keith",truenow,keith,keith,,,,200,FL,state:lower,FL-31,,O,M,0.963,1.002,1.259,1.492,,,,,,3.322048082,321,473,,,,,,,,,,,,,,,,,,cand,,,FL498456002020,FL49845600,FL49845600,,FL49845600,,,,,,,house,
FL2020,2020,2020,cand165431,5.00004E+15,"kero, linda joanne",kero,linda joanne,linda,joanne,,,100,FL,state:lower,FL-32,,O,F,-0.957,-0.9,-0.846,-1.16,,,,,,-2.921074957,52,265,,,,,,,,,,,,,,,,,,cand,,,FL498456022020,FL49845602,FL49845602,,FL49845602,,,,,,,house,
FL2020,2020,2020,cand165189,108794063,"novakovic, stevan",novakovic,stevan,stevan,,,,200,FL,state:lower,FL-31,,O,M,1.5,1.5,1.486,,,,,,,3.202944829,66,66,,,,,,,,,,,,,,,,,,cand,,,FL424901522020,FL42490152,FL42490152,,FL42490152,,,,,,,house,
FL2020,2020,2020,cand165376,35589149564,"pena, nelson",pena,nelson,nelson,,,,100,FL,state:lower,FL-48,,O,M,-1.601,-1.601,-0.828,,,,,,,-3.674568573,57,57,,,,,,,,,,,,,,,,,,cand,,,FL458705602020,FL45870560,FL45870560,,FL45870560,,,,,,,house,
FL2020,2020,2020,cand165562,5.00004E+15,"dugger, kimberly",dugger,kimberly,kimberly,,,,100,FL,state:lower,FL-19,,C,F,-0.957,-0.957,-0.995,-0.956,,,,,,-2.717116521,128,128,,,,,,,,,,,,,,,,,,cand,,,FL501713712020,FL50171371,FL50171371,,FL50171371,,,,,,,house,
FL2020,2020,2020,cand165568,36021063291,"west, jared",west,jared,jared,,,,100,FL,state:lower,FL-41,,C,M,-0.966,-0.966,-0.982,-0.907,,,,,,-2.605928645,9910,9910,,,,,,,,,,,,,,,,,,cand,,,FL501713802020,FL50171380,FL50171380,,FL50171380,,,,,,,house,
FL2020,2020,2020,cand165538,2838936354,"hancock, j ned",hancock,j ned,j ned,,,,200,FL,state:lower,FL-55,,O,M,1.01,1.01,0.846,0.677,,,,,,2.047682159,569,569,,,,,,,,,,,,,,,,,,cand,,,FL498458022020,FL49845802,FL49845802,,FL49845802,,,,,,,house,
FL2020,2020,2020,cand165486,5.00004E+15,"madsen, danielle",madsen,danielle,danielle,,,,200,FL,state:lower,FL-88,,O,F,1.382,1.382,1.373,,,,,,,3.043013142,54,54,,,,,,,,,,,,,,,,,,cand,,,FL498456942020,FL49845694,FL49845694,,FL49845694,,,,,,,house,
FL2020,2020,2020,cand165457,37279984029,"townsend jr, cleo leroy",townsend,cleo leroy,cleo,leroy,,jr,100,FL,state:lower,FL-58,,C,M,-0.82,-0.82,-0.893,-1.097,,,,,,-2.765678482,440,440,,,,,,,,,,,,,,,,,,cand,,,FL498456472020,FL49845647,FL49845647,,FL49845647,,,,,,,house,
FL2020,2020,2020,cand165544,5.00004E+15,"peters, stacey",peters,stacey,stacey,,,,100,FL,state:upper,FL-5,,O,F,-0.914,-0.914,-0.787,,,,,,,-2.741351802,59,59,,,,,,,,,,,,,,,,,,cand,,,FL500118412020,FL50011841,FL50011841,,FL50011841,,,,,,,senate,
FL2020,2020,2020,cand165501,36155175832,"barrios, pedro",barrios,pedro,pedro,,,,200,FL,state:lower,FL-105,,O,M,0.824,0.824,0.894,,,,,,,1.828299324,20,20,,,,,,,,,,,,,,,,,,cand,,,FL498457262020,FL49845726,FL49845726,,FL49845726,,,,,,,house,
FL2020,2020,2020,cand165409,36152555522,"hicks, joshua",hicks,joshua,joshua,,,,100,FL,state:lower,FL-11,,C,M,-0.964,-0.964,-0.913,-0.977,,,,,,-2.805636972,1158,1158,,,,,,,,,,,,,,,,,,cand,,,FL495613592020,FL49561359,FL49561359,,FL49561359,,,,,,,house,
FL2020,2020,2020,cand165582,,"loyzelle, sue susi",loyzelle,sue susi,sue,susi,,,100,FL,state:lower,FL-114,,O,F,-0.901,-0.901,,-0.719,,,,,,-2.115538051,177,177,,,,,,,,,,,,,,,,,,cand,,,FL501713962020,FL50171396,FL50171396,,FL50171396,,,,,,,house,
FL2020,2020,2020,cand165202,5E+15,"smith, kelly",smith,kelly,kelly,,,,100,FL,state:lower,FL-38,,O,F,-0.895,-0.895,-0.921,-1.14,,,,,,-2.968363701,372,372,,,,,,,,,,,,,,,,,,cand,,,FL438964092020,FL43896409,FL43896409,,FL43896409,,,,,,,house,
FL2020,2020,2020,cand165398,37467133170,"watkins, mike",watkins,mike,mike,,,,200,FL,state:lower,FL-7,,O,M,0.951,0.98,1.04,0.219,,,,,,1.134799356,135,373,,,,,,,,,,,,,,,,,,cand,,,FL471466702020,FL47146670,FL47146670,,FL47146670,,,,,,,house,
FL2020,2020,2020,cand165137,102245169,"estevez, javier",estevez,javier,javier,,,,100,FL,state:lower,FL-105,,O,M,-0.912,-0.918,-0.868,-1.163,,,,,,-2.802995699,319,370,,,,,,,,,,,,,,,,,,cand,,,FL404192942020,FL40419294,FL40419294,,FL40419294,,,,,,,house,
FL2020,2020,2020,cand165450,5.00003E+15,"yoakum, nina wheeler",yoakum,nina wheeler,nina,wheeler,,,100,FL,state:lower,FL-50,,C,F,-0.915,-0.915,-0.965,-1.137,,,,,,-2.898444877,10238,10238,,,,,,,,,,,,,,,,,,cand,,,FL498456362020,FL49845636,FL49845636,,FL49845636,,,,,,,house,
FL2020,2020,2020,cand165479,36091933281,"snyder, john",snyder,john,john,,,,200,FL,state:lower,FL-82,,O,M,1.038,1.052,1.206,0.882,,,,,,2.719050396,576,824,,,,,,,,,,,,,,,,,,cand,,,FL498456832020,FL49845683,FL49845683,,FL49845683,,,,,,,house,
FL2020,2020,2020,cand165422,36244433843,"smith, evans",smith,evans,evans,,,,100,FL,state:lower,FL-26,,O,M,-1.535,-1.535,-1.503,,,,,,,-4.325715617,137,137,,,,,,,,,,,,,,,,,,cand,,,FL498455882020,FL49845588,FL49845588,,FL49845588,,,,,,,house,
FL2020,2020,2020,cand165430,5.00004E+15,"dukes, stephanie l",dukes,stephanie l,stephanie,l,,,100,FL,state:lower,FL-32,,C,F,-1.001,-0.994,-0.999,-1.099,,,,,,-2.871176261,265,363,,,,,,,,,,,,,,,,,,cand,,,FL498456012020,FL49845601,FL49845601,,FL49845601,,,,,,,house,
FL2020,2020,2020,cand165351,37653516328,"miller, jason",miller,jason,jason,,,,200,FL,state:lower,FL-72,,O,M,0.134,0.335,0,,,,,,,-0.145998652,29,51,,,,,,,,,,,,,,,,,,cand,,,FL498458032020,FL45388245,FL49845803,,FL49845803,,,,,,,house,
FL2020,2020,2020,cand165575,36959716973,"mele, andy",mele,andy,andy,,,,100,FL,state:lower,FL-71,,C,M,-0.97,-0.97,-0.641,-1.099,,,,,,-2.620884266,237,237,,,,,,,,,,,,,,,,,,cand,,,FL501713882020,FL50171388,FL50171388,,FL50171388,,,,,,,house,
FL2020,2020,2020,cand165448,36260923293,"tsonis, anthony",tsonis,anthony,anthony,,,,100,FL,state:lower,FL-48,,O,M,-0.946,-0.946,-0.963,,,,,,,-2.026616706,66,66,,,,,,,,,,,,,,,,,,cand,,,FL498456342020,FL49845634,FL49845634,,FL49845634,,,,,,,house,
FL2020,2020,2020,cand165599,5.00004E+15,"maldonado, lydia",maldonado,lydia,lydia,,,,200,FL,state:lower,FL-90,,C,F,1.402,1.402,1.58,,,,,,,1.773240624,43,43,,,,,,,,,,,,,,,,,,cand,,,FL501714172020,FL50171417,FL50171417,,FL50171417,,,,,,,house,
FL2020,2020,2020,cand165282,35764218547,"moore, phil",moore,phil,phil,,,,100,FL,state:lower,FL-53,,C,M,-0.99,-1.024,-0.779,-1.09,,,,,,-2.967658907,216,359,,,,,,,,,,,,,,,,,,cand,,,FL498456402020,FL45388095,FL49845640,,FL49845640,,,,,,,house,
FL2020,2020,2020,cand165452,36265487665,"dabbs, lloyd edwin",dabbs,lloyd edwin,lloyd,edwin,,,100,FL,state:lower,FL-52,,C,M,-0.985,-0.985,-0.993,-1,,,,,,-2.725087447,212,212,,,,,,,,,,,,,,,,,,cand,,,FL498456382020,FL49845638,FL49845638,,FL49845638,,,,,,,house,
FL2020,2020,2020,cand165379,5.00004E+15,"persons mulicka, jenna",persons mulicka,jenna,jenna,,,,200,FL,state:lower,FL-78,,O,F,0.936,0.939,1.028,0.697,,,,,,2.110367849,577,681,,,,,,,,,,,,,,,,,,cand,,,FL459034732020,FL45903473,FL45903473,,FL45903473,,,,,,,house,
FL2020,2020,2020,cand165397,37193913860,"terrell, ryan",terrell,ryan,ryan,,,,100,FL,state:lower,FL-7,,O,M,-0.928,-0.928,,,,,,,,-3.044175317,60,61,,,,,,,,,,,,,,,,,,cand,,,FL471466692020,FL47146669,FL47146669,,FL47146669,,,,,,,house,
FL2020,2020,2020,cand165596,36052517370,"clark, drew montez",clark,drew montez,drew,montez,,,200,FL,state:lower,FL-80,,O,M,1.527,1.362,1.611,1.732,,,,,,4.12363283,86,543,,,,,,,,,,,,,,,,,,cand,,,FL501714132020,FL50171413,FL50171413,,FL50171413,,,,,,,house,
FL2020,2020,2020,cand165456,36019435661,"hottenstein, scott christopher",hottenstein,scott christopher,scott,christopher,,,100,FL,state:lower,FL-57,,C,M,-0.964,-0.964,-0.957,-1.183,,,,,,-2.985623431,864,864,,,,,,,,,,,,,,,,,,cand,,,FL498456462020,FL49845646,FL49845646,,FL49845646,,,,,,,house,
