senator_1,senator_2,wins_senator_1,wins_senator_2,n_repeats
Rob Portman,Sherrod Brown,2.0,0.0,2
Rob Portman,Roger F Wicker,2.0,0.0,2
Rob Portman,Richard M Burr,2.0,0.0,2
Rob Portman,Lindsey O Graham,0.0,2.0,2
Rob Portman,Jerry Moran,1.0,1.0,2
Rob Portman,Debbie Stabenow,2.0,0.0,2
Rob Portman,Roy Blunt,2.0,0.0,2
Rob Portman,John Thune,2.0,0.0,2
Rob Portman,John Hardy Isakson,2.0,0.0,2
Rob Portman,Tom Udall,0.0,2.0,2
Rob Portman,Patrick Joseph Toomey,1.0,1.0,2
Rob Portman,Tammy Baldwin,2.0,0.0,2
Rob Portman,Maria Cantwell,2.0,0.0,2
Rob Portman,Lisa Murkowski,0.0,2.0,2
Rob Portman,Lamar Alexander,0.0,2.0,2
Rob Portman,John Cornyn,1.0,1.0,2
Rob Portman,Amy Klobuchar,2.0,0.0,2
Rob Portman,Jon Tester,0.0,2.0,2
Rob Portman,Robert P Jr Casey,2.0,0.0,2
Rob Portman,Sheldon II Whitehouse,2.0,0.0,2
Rob Portman,John A Barrasso,0.0,2.0,2
Rob Portman,James E Risch,0.0,2.0,2
Rob Portman,Jeanne Shaheen,2.0,0.0,2
Rob Portman,Jeffrey Alan Merkley,2.0,0.0,2
Rob Portman,Mark Robert Warner,2.0,0.0,2
Rob Portman,Michael F Bennet,2.0,0.0,2
Rob Portman,Joe Manchin III,2.0,0.0,2
Rob Portman,Christopher A Coons,2.0,0.0,2
Rob Portman,Richard Blumenthal,2.0,0.0,2
Rob Portman,Marco Rubio,1.0,1.0,2
Rob Portman,Rand Paul,2.0,0.0,2
Rob Portman,John Hoeven,2.0,0.0,2
Rob Portman,Mike Lee,2.0,0.0,2
Rob Portman,Ronald Harold Johnson,0.0,2.0,2
Rob Portman,Brian Schatz,2.0,0.0,2
Rob Portman,Angus Stanley Jr King,2.0,0.0,2
Rob Portman,Elizabeth Warren,2.0,0.0,2
Rob Portman,Debra S Fischer,1.0,1.0,2
Rob Portman,Rafael Edward Ted Cruz,0.0,2.0,2
Rob Portman,Timothy Michael Kaine,2.0,0.0,2
Rob Portman,Cory A Booker,2.0,0.0,2
Rob Portman,Dan Sullivan,2.0,0.0,2
Rob Portman,David Perdue,0.0,2.0,2
Rob Portman,Joni K Ernst,2.0,0.0,2
Rob Portman,Benjamin E Sasse,0.0,2.0,2
Rob Portman,Thom R Tillis,2.0,0.0,2
Rob Portman,Mike Rounds,2.0,0.0,2
Rob Portman,Catherine Cortez Masto,2.0,0.0,2
Rob Portman,Kamala D Harris,2.0,0.0,2
Rob Portman,John Neely Kennedy,0.0,2.0,2
Rob Portman,Doug Jones,0.0,2.0,2
Rob Portman,Tina Flint Smith,2.0,0.0,2
Rob Portman,Cindy Hyde Smith,2.0,0.0,2
Rob Portman,Mike Braun,2.0,0.0,2
Rob Portman,Joshua David Hawley,0.0,2.0,2
Rob Portman,Mitt Willard Romney,2.0,0.0,2
Rob Portman,Rick Scott,0.0,2.0,2
Rob Portman,Kelly Loeffler,2.0,0.0,2
Rob Portman,Mark Kelly,0.0,2.0,2
Rob Portman,Dianne Feinstein,2.0,0.0,2
Rob Portman,Patty Murray,2.0,0.0,2
Rob Portman,Susan M Collins,2.0,0.0,2
Rob Portman,Michael B Enzi,0.0,2.0,2
Rob Portman,Richard C Shelby,2.0,0.0,2
Sherrod Brown,Roger F Wicker,0.0,2.0,2
Sherrod Brown,Richard M Burr,2.0,0.0,2
Sherrod Brown,Lindsey O Graham,2.0,0.0,2
Sherrod Brown,Jerry Moran,0.0,2.0,2
Sherrod Brown,Debbie Stabenow,1.0,1.0,2
Sherrod Brown,Roy Blunt,0.0,2.0,2
Sherrod Brown,John Thune,0.0,2.0,2
Sherrod Brown,John Hardy Isakson,2.0,0.0,2
Sherrod Brown,Tom Udall,0.0,2.0,2
Sherrod Brown,Patrick Joseph Toomey,0.0,2.0,2
Sherrod Brown,Tammy Baldwin,2.0,0.0,2
Sherrod Brown,Maria Cantwell,0.0,2.0,2
Sherrod Brown,Lisa Murkowski,2.0,0.0,2
Sherrod Brown,Lamar Alexander,2.0,0.0,2
Sherrod Brown,John Cornyn,0.0,2.0,2
Sherrod Brown,Amy Klobuchar,0.0,2.0,2
Sherrod Brown,Jon Tester,0.0,2.0,2
Sherrod Brown,Robert P Jr Casey,0.0,2.0,2
Sherrod Brown,Sheldon II Whitehouse,0.0,2.0,2
Sherrod Brown,John A Barrasso,0.0,2.0,2
Sherrod Brown,James E Risch,1.0,1.0,2
Sherrod Brown,Jeanne Shaheen,0.0,2.0,2
Sherrod Brown,Jeffrey Alan Merkley,2.0,0.0,2
Sherrod Brown,Mark Robert Warner,0.0,2.0,2
Sherrod Brown,Michael F Bennet,0.0,2.0,2
Sherrod Brown,Joe Manchin III,0.0,2.0,2
Sherrod Brown,Christopher A Coons,0.0,2.0,2
Sherrod Brown,Richard Blumenthal,0.0,2.0,2
Sherrod Brown,Marco Rubio,0.0,2.0,2
Sherrod Brown,Rand Paul,0.0,2.0,2
Sherrod Brown,John Hoeven,0.0,2.0,2
Sherrod Brown,Mike Lee,0.0,2.0,2
Sherrod Brown,Ronald Harold Johnson,2.0,0.0,2
Sherrod Brown,Brian Schatz,0.0,2.0,2
Sherrod Brown,Angus Stanley Jr King,0.0,2.0,2
Sherrod Brown,Elizabeth Warren,2.0,0.0,2
Sherrod Brown,Debra S Fischer,2.0,0.0,2
Sherrod Brown,Rafael Edward Ted Cruz,0.0,2.0,2
Sherrod Brown,Timothy Michael Kaine,0.0,2.0,2
Sherrod Brown,Cory A Booker,1.0,1.0,2
Sherrod Brown,Dan Sullivan,0.0,2.0,2
Sherrod Brown,David Perdue,0.0,2.0,2
Sherrod Brown,Joni K Ernst,0.0,2.0,2
Sherrod Brown,Benjamin E Sasse,2.0,0.0,2
Sherrod Brown,Thom R Tillis,0.0,2.0,2
Sherrod Brown,Mike Rounds,0.0,2.0,2
Sherrod Brown,Catherine Cortez Masto,0.0,2.0,2
Sherrod Brown,Kamala D Harris,1.0,1.0,2
Sherrod Brown,John Neely Kennedy,0.0,2.0,2
Sherrod Brown,Doug Jones,0.0,2.0,2
Sherrod Brown,Tina Flint Smith,0.0,2.0,2
Sherrod Brown,Cindy Hyde Smith,2.0,0.0,2
Sherrod Brown,Mike Braun,0.0,2.0,2
Sherrod Brown,Joshua David Hawley,0.0,2.0,2
Sherrod Brown,Mitt Willard Romney,0.0,2.0,2
Sherrod Brown,Rick Scott,0.0,2.0,2
Sherrod Brown,Kelly Loeffler,0.0,2.0,2
Sherrod Brown,Mark Kelly,0.0,2.0,2
Sherrod Brown,Dianne Feinstein,2.0,0.0,2
Sherrod Brown,Patty Murray,0.0,2.0,2
Sherrod Brown,Susan M Collins,0.0,2.0,2
Sherrod Brown,Michael B Enzi,2.0,0.0,2
Sherrod Brown,Richard C Shelby,2.0,0.0,2
Roger F Wicker,Richard M Burr,2.0,0.0,2
Roger F Wicker,Lindsey O Graham,0.0,2.0,2
Roger F Wicker,Jerry Moran,2.0,0.0,2
Roger F Wicker,Debbie Stabenow,2.0,0.0,2
Roger F Wicker,Roy Blunt,2.0,0.0,2
Roger F Wicker,John Thune,2.0,0.0,2
Roger F Wicker,John Hardy Isakson,1.0,1.0,2
Roger F Wicker,Tom Udall,0.0,2.0,2
Roger F Wicker,Patrick Joseph Toomey,2.0,0.0,2
Roger F Wicker,Tammy Baldwin,2.0,0.0,2
Roger F Wicker,Maria Cantwell,1.0,1.0,2
Roger F Wicker,Lisa Murkowski,1.0,1.0,2
Roger F Wicker,Lamar Alexander,1.0,1.0,2
Roger F Wicker,John Cornyn,2.0,0.0,2
Roger F Wicker,Amy Klobuchar,0.0,2.0,2
Roger F Wicker,Jon Tester,0.0,2.0,2
Roger F Wicker,Robert P Jr Casey,2.0,0.0,2
Roger F Wicker,Sheldon II Whitehouse,2.0,0.0,2
Roger F Wicker,John A Barrasso,2.0,0.0,2
Roger F Wicker,James E Risch,2.0,0.0,2
Roger F Wicker,Jeanne Shaheen,1.0,1.0,2
Roger F Wicker,Jeffrey Alan Merkley,2.0,0.0,2
Roger F Wicker,Mark Robert Warner,2.0,0.0,2
Roger F Wicker,Michael F Bennet,2.0,0.0,2
Roger F Wicker,Joe Manchin III,2.0,0.0,2
Roger F Wicker,Christopher A Coons,2.0,0.0,2
Roger F Wicker,Richard Blumenthal,2.0,0.0,2
Roger F Wicker,Marco Rubio,2.0,0.0,2
Roger F Wicker,Rand Paul,2.0,0.0,2
Roger F Wicker,John Hoeven,2.0,0.0,2
Roger F Wicker,Mike Lee,2.0,0.0,2
Roger F Wicker,Ronald Harold Johnson,2.0,0.0,2
Roger F Wicker,Brian Schatz,0.0,2.0,2
Roger F Wicker,Angus Stanley Jr King,2.0,0.0,2
Roger F Wicker,Elizabeth Warren,2.0,0.0,2
Roger F Wicker,Debra S Fischer,2.0,0.0,2
Roger F Wicker,Rafael Edward Ted Cruz,0.0,2.0,2
Roger F Wicker,Timothy Michael Kaine,2.0,0.0,2
Roger F Wicker,Cory A Booker,2.0,0.0,2
Roger F Wicker,Dan Sullivan,2.0,0.0,2
Roger F Wicker,David Perdue,2.0,0.0,2
Roger F Wicker,Joni K Ernst,2.0,0.0,2
Roger F Wicker,Benjamin E Sasse,2.0,0.0,2
Roger F Wicker,Thom R Tillis,2.0,0.0,2
Roger F Wicker,Mike Rounds,2.0,0.0,2
Roger F Wicker,Catherine Cortez Masto,2.0,0.0,2
Roger F Wicker,Kamala D Harris,2.0,0.0,2
Roger F Wicker,John Neely Kennedy,2.0,0.0,2
Roger F Wicker,Doug Jones,0.0,2.0,2
Roger F Wicker,Tina Flint Smith,2.0,0.0,2
Roger F Wicker,Cindy Hyde Smith,2.0,0.0,2
Roger F Wicker,Mike Braun,2.0,0.0,2
Roger F Wicker,Joshua David Hawley,2.0,0.0,2
Roger F Wicker,Mitt Willard Romney,2.0,0.0,2
Roger F Wicker,Rick Scott,2.0,0.0,2
Roger F Wicker,Kelly Loeffler,2.0,0.0,2
Roger F Wicker,Mark Kelly,0.0,2.0,2
Roger F Wicker,Dianne Feinstein,2.0,0.0,2
Roger F Wicker,Patty Murray,0.0,2.0,2
Roger F Wicker,Susan M Collins,1.0,1.0,2
Roger F Wicker,Michael B Enzi,0.0,2.0,2
Roger F Wicker,Richard C Shelby,1.0,1.0,2
Richard M Burr,Lindsey O Graham,2.0,0.0,2
Richard M Burr,Jerry Moran,2.0,0.0,2
Richard M Burr,Debbie Stabenow,2.0,0.0,2
Richard M Burr,Roy Blunt,2.0,0.0,2
Richard M Burr,John Thune,2.0,0.0,2
Richard M Burr,John Hardy Isakson,0.0,2.0,2
Richard M Burr,Tom Udall,2.0,0.0,2
Richard M Burr,Patrick Joseph Toomey,2.0,0.0,2
Richard M Burr,Tammy Baldwin,2.0,0.0,2
Richard M Burr,Maria Cantwell,2.0,0.0,2
Richard M Burr,Lisa Murkowski,1.0,1.0,2
Richard M Burr,Lamar Alexander,2.0,0.0,2
Richard M Burr,John Cornyn,2.0,0.0,2
Richard M Burr,Amy Klobuchar,0.0,2.0,2
Richard M Burr,Jon Tester,0.0,2.0,2
Richard M Burr,Robert P Jr Casey,2.0,0.0,2
Richard M Burr,Sheldon II Whitehouse,2.0,0.0,2
Richard M Burr,John A Barrasso,0.0,2.0,2
Richard M Burr,James E Risch,2.0,0.0,2
Richard M Burr,Jeanne Shaheen,1.0,1.0,2
Richard M Burr,Jeffrey Alan Merkley,2.0,0.0,2
Richard M Burr,Mark Robert Warner,2.0,0.0,2
Richard M Burr,Michael F Bennet,2.0,0.0,2
Richard M Burr,Joe Manchin III,2.0,0.0,2
Richard M Burr,Christopher A Coons,2.0,0.0,2
Richard M Burr,Richard Blumenthal,2.0,0.0,2
Richard M Burr,Marco Rubio,1.0,1.0,2
Richard M Burr,Rand Paul,2.0,0.0,2
Richard M Burr,John Hoeven,2.0,0.0,2
Richard M Burr,Mike Lee,0.0,2.0,2
Richard M Burr,Ronald Harold Johnson,0.0,2.0,2
Richard M Burr,Brian Schatz,0.0,2.0,2
Richard M Burr,Angus Stanley Jr King,2.0,0.0,2
Richard M Burr,Elizabeth Warren,2.0,0.0,2
Richard M Burr,Debra S Fischer,2.0,0.0,2
Richard M Burr,Rafael Edward Ted Cruz,0.0,2.0,2
Richard M Burr,Timothy Michael Kaine,2.0,0.0,2
Richard M Burr,Cory A Booker,2.0,0.0,2
Richard M Burr,Dan Sullivan,2.0,0.0,2
Richard M Burr,David Perdue,0.0,2.0,2
Richard M Burr,Joni K Ernst,2.0,0.0,2
Richard M Burr,Benjamin E Sasse,0.0,2.0,2
Richard M Burr,Thom R Tillis,2.0,0.0,2
Richard M Burr,Mike Rounds,2.0,0.0,2
Richard M Burr,Catherine Cortez Masto,2.0,0.0,2
Richard M Burr,Kamala D Harris,2.0,0.0,2
Richard M Burr,John Neely Kennedy,2.0,0.0,2
Richard M Burr,Doug Jones,2.0,0.0,2
Richard M Burr,Tina Flint Smith,2.0,0.0,2
Richard M Burr,Cindy Hyde Smith,1.0,1.0,2
Richard M Burr,Mike Braun,2.0,0.0,2
Richard M Burr,Joshua David Hawley,0.0,2.0,2
Richard M Burr,Mitt Willard Romney,2.0,0.0,2
Richard M Burr,Rick Scott,1.0,1.0,2
Richard M Burr,Kelly Loeffler,2.0,0.0,2
Richard M Burr,Mark Kelly,0.0,2.0,2
Richard M Burr,Dianne Feinstein,2.0,0.0,2
Richard M Burr,Patty Murray,2.0,0.0,2
Richard M Burr,Susan M Collins,2.0,0.0,2
Richard M Burr,Michael B Enzi,0.0,2.0,2
Richard M Burr,Richard C Shelby,2.0,0.0,2
Lindsey O Graham,Jerry Moran,2.0,0.0,2
Lindsey O Graham,Debbie Stabenow,0.0,2.0,2
Lindsey O Graham,Roy Blunt,1.0,1.0,2
Lindsey O Graham,John Thune,1.0,1.0,2
Lindsey O Graham,John Hardy Isakson,1.0,1.0,2
Lindsey O Graham,Tom Udall,0.0,2.0,2
Lindsey O Graham,Patrick Joseph Toomey,2.0,0.0,2
Lindsey O Graham,Tammy Baldwin,0.0,2.0,2
Lindsey O Graham,Maria Cantwell,1.0,1.0,2
Lindsey O Graham,Lisa Murkowski,2.0,0.0,2
Lindsey O Graham,Lamar Alexander,2.0,0.0,2
Lindsey O Graham,John Cornyn,2.0,0.0,2
Lindsey O Graham,Amy Klobuchar,0.0,2.0,2
Lindsey O Graham,Jon Tester,0.0,2.0,2
Lindsey O Graham,Robert P Jr Casey,2.0,0.0,2
Lindsey O Graham,Sheldon II Whitehouse,2.0,0.0,2
Lindsey O Graham,John A Barrasso,2.0,0.0,2
Lindsey O Graham,James E Risch,1.0,1.0,2
Lindsey O Graham,Jeanne Shaheen,1.0,1.0,2
Lindsey O Graham,Jeffrey Alan Merkley,2.0,0.0,2
Lindsey O Graham,Mark Robert Warner,0.0,2.0,2
Lindsey O Graham,Michael F Bennet,1.0,1.0,2
Lindsey O Graham,Joe Manchin III,0.0,2.0,2
Lindsey O Graham,Christopher A Coons,2.0,0.0,2
Lindsey O Graham,Richard Blumenthal,0.0,2.0,2
Lindsey O Graham,Marco Rubio,2.0,0.0,2
Lindsey O Graham,Rand Paul,2.0,0.0,2
Lindsey O Graham,John Hoeven,2.0,0.0,2
Lindsey O Graham,Mike Lee,2.0,0.0,2
Lindsey O Graham,Ronald Harold Johnson,0.0,2.0,2
Lindsey O Graham,Brian Schatz,0.0,2.0,2
Lindsey O Graham,Angus Stanley Jr King,2.0,0.0,2
Lindsey O Graham,Elizabeth Warren,2.0,0.0,2
Lindsey O Graham,Debra S Fischer,2.0,0.0,2
Lindsey O Graham,Rafael Edward Ted Cruz,0.0,2.0,2
Lindsey O Graham,Timothy Michael Kaine,2.0,0.0,2
Lindsey O Graham,Cory A Booker,2.0,0.0,2
Lindsey O Graham,Dan Sullivan,0.0,2.0,2
Lindsey O Graham,David Perdue,2.0,0.0,2
Lindsey O Graham,Joni K Ernst,2.0,0.0,2
Lindsey O Graham,Benjamin E Sasse,1.0,1.0,2
Lindsey O Graham,Thom R Tillis,2.0,0.0,2
Lindsey O Graham,Mike Rounds,1.0,1.0,2
Lindsey O Graham,Catherine Cortez Masto,2.0,0.0,2
Lindsey O Graham,Kamala D Harris,0.0,2.0,2
Lindsey O Graham,John Neely Kennedy,1.0,1.0,2
Lindsey O Graham,Doug Jones,0.0,2.0,2
Lindsey O Graham,Tina Flint Smith,0.0,2.0,2
Lindsey O Graham,Cindy Hyde Smith,2.0,0.0,2
Lindsey O Graham,Mike Braun,2.0,0.0,2
Lindsey O Graham,Joshua David Hawley,0.0,2.0,2
Lindsey O Graham,Mitt Willard Romney,2.0,0.0,2
Lindsey O Graham,Rick Scott,2.0,0.0,2
Lindsey O Graham,Kelly Loeffler,2.0,0.0,2
Lindsey O Graham,Mark Kelly,0.0,2.0,2
Lindsey O Graham,Dianne Feinstein,2.0,0.0,2
Lindsey O Graham,Patty Murray,0.0,2.0,2
Lindsey O Graham,Susan M Collins,2.0,0.0,2
Lindsey O Graham,Michael B Enzi,2.0,0.0,2
Lindsey O Graham,Richard C Shelby,2.0,0.0,2
Jerry Moran,Debbie Stabenow,2.0,0.0,2
Jerry Moran,Roy Blunt,2.0,0.0,2
Jerry Moran,John Thune,2.0,0.0,2
Jerry Moran,John Hardy Isakson,2.0,0.0,2
Jerry Moran,Tom Udall,2.0,0.0,2
Jerry Moran,Patrick Joseph Toomey,0.0,2.0,2
Jerry Moran,Tammy Baldwin,2.0,0.0,2
Jerry Moran,Maria Cantwell,2.0,0.0,2
Jerry Moran,Lisa Murkowski,2.0,0.0,2
Jerry Moran,Lamar Alexander,2.0,0.0,2
Jerry Moran,John Cornyn,0.0,2.0,2
Jerry Moran,Amy Klobuchar,2.0,0.0,2
Jerry Moran,Jon Tester,0.0,2.0,2
Jerry Moran,Robert P Jr Casey,2.0,0.0,2
Jerry Moran,Sheldon II Whitehouse,2.0,0.0,2
Jerry Moran,John A Barrasso,0.0,2.0,2
Jerry Moran,James E Risch,0.0,2.0,2
Jerry Moran,Jeanne Shaheen,2.0,0.0,2
Jerry Moran,Jeffrey Alan Merkley,2.0,0.0,2
Jerry Moran,Mark Robert Warner,2.0,0.0,2
Jerry Moran,Michael F Bennet,2.0,0.0,2
Jerry Moran,Joe Manchin III,2.0,0.0,2
Jerry Moran,Christopher A Coons,2.0,0.0,2
Jerry Moran,Richard Blumenthal,2.0,0.0,2
Jerry Moran,Marco Rubio,2.0,0.0,2
Jerry Moran,Rand Paul,0.0,2.0,2
Jerry Moran,John Hoeven,2.0,0.0,2
Jerry Moran,Mike Lee,2.0,0.0,2
Jerry Moran,Ronald Harold Johnson,0.0,2.0,2
Jerry Moran,Brian Schatz,2.0,0.0,2
Jerry Moran,Angus Stanley Jr King,2.0,0.0,2
Jerry Moran,Elizabeth Warren,2.0,0.0,2
Jerry Moran,Debra S Fischer,2.0,0.0,2
Jerry Moran,Rafael Edward Ted Cruz,0.0,2.0,2
Jerry Moran,Timothy Michael Kaine,2.0,0.0,2
Jerry Moran,Cory A Booker,2.0,0.0,2
Jerry Moran,Dan Sullivan,0.0,2.0,2
Jerry Moran,David Perdue,0.0,2.0,2
Jerry Moran,Joni K Ernst,1.0,1.0,2
Jerry Moran,Benjamin E Sasse,0.0,2.0,2
Jerry Moran,Thom R Tillis,2.0,0.0,2
Jerry Moran,Mike Rounds,2.0,0.0,2
Jerry Moran,Catherine Cortez Masto,2.0,0.0,2
Jerry Moran,Kamala D Harris,2.0,0.0,2
Jerry Moran,John Neely Kennedy,0.0,2.0,2
Jerry Moran,Doug Jones,0.0,2.0,2
Jerry Moran,Tina Flint Smith,2.0,0.0,2
Jerry Moran,Cindy Hyde Smith,0.0,2.0,2
Jerry Moran,Mike Braun,2.0,0.0,2
Jerry Moran,Joshua David Hawley,0.0,2.0,2
Jerry Moran,Mitt Willard Romney,1.0,1.0,2
Jerry Moran,Rick Scott,1.0,1.0,2
Jerry Moran,Kelly Loeffler,2.0,0.0,2
Jerry Moran,Mark Kelly,0.0,2.0,2
Jerry Moran,Dianne Feinstein,0.0,2.0,2
Jerry Moran,Patty Murray,2.0,0.0,2
Jerry Moran,Susan M Collins,0.0,2.0,2
Jerry Moran,Michael B Enzi,0.0,2.0,2
Jerry Moran,Richard C Shelby,0.0,2.0,2
Debbie Stabenow,Roy Blunt,0.0,2.0,2
Debbie Stabenow,John Thune,0.0,2.0,2
Debbie Stabenow,John Hardy Isakson,0.0,2.0,2
Debbie Stabenow,Tom Udall,0.0,2.0,2
Debbie Stabenow,Patrick Joseph Toomey,0.0,2.0,2
Debbie Stabenow,Tammy Baldwin,2.0,0.0,2
Debbie Stabenow,Maria Cantwell,1.0,1.0,2
Debbie Stabenow,Lisa Murkowski,0.0,2.0,2
Debbie Stabenow,Lamar Alexander,0.0,2.0,2
Debbie Stabenow,John Cornyn,0.0,2.0,2
Debbie Stabenow,Amy Klobuchar,1.0,1.0,2
Debbie Stabenow,Jon Tester,0.0,2.0,2
Debbie Stabenow,Robert P Jr Casey,0.0,2.0,2
Debbie Stabenow,Sheldon II Whitehouse,2.0,0.0,2
Debbie Stabenow,John A Barrasso,1.0,1.0,2
Debbie Stabenow,James E Risch,0.0,2.0,2
Debbie Stabenow,Jeanne Shaheen,0.0,2.0,2
Debbie Stabenow,Jeffrey Alan Merkley,2.0,0.0,2
Debbie Stabenow,Mark Robert Warner,1.0,1.0,2
Debbie Stabenow,Michael F Bennet,0.0,2.0,2
Debbie Stabenow,Joe Manchin III,0.0,2.0,2
Debbie Stabenow,Christopher A Coons,1.0,1.0,2
Debbie Stabenow,Richard Blumenthal,0.0,2.0,2
Debbie Stabenow,Marco Rubio,0.0,2.0,2
Debbie Stabenow,Rand Paul,0.0,2.0,2
Debbie Stabenow,John Hoeven,0.0,2.0,2
Debbie Stabenow,Mike Lee,0.0,2.0,2
Debbie Stabenow,Ronald Harold Johnson,0.0,2.0,2
Debbie Stabenow,Brian Schatz,0.0,2.0,2
Debbie Stabenow,Angus Stanley Jr King,0.0,2.0,2
Debbie Stabenow,Elizabeth Warren,2.0,0.0,2
Debbie Stabenow,Debra S Fischer,1.0,1.0,2
Debbie Stabenow,Rafael Edward Ted Cruz,2.0,0.0,2
Debbie Stabenow,Timothy Michael Kaine,1.0,1.0,2
Debbie Stabenow,Cory A Booker,2.0,0.0,2
Debbie Stabenow,Dan Sullivan,1.0,1.0,2
Debbie Stabenow,David Perdue,0.0,2.0,2
Debbie Stabenow,Joni K Ernst,0.0,2.0,2
Debbie Stabenow,Benjamin E Sasse,2.0,0.0,2
Debbie Stabenow,Thom R Tillis,0.0,2.0,2
Debbie Stabenow,Mike Rounds,0.0,2.0,2
Debbie Stabenow,Catherine Cortez Masto,0.0,2.0,2
Debbie Stabenow,Kamala D Harris,1.0,1.0,2
Debbie Stabenow,John Neely Kennedy,0.0,2.0,2
Debbie Stabenow,Doug Jones,0.0,2.0,2
Debbie Stabenow,Tina Flint Smith,1.0,1.0,2
Debbie Stabenow,Cindy Hyde Smith,0.0,2.0,2
Debbie Stabenow,Mike Braun,0.0,2.0,2
Debbie Stabenow,Joshua David Hawley,0.0,2.0,2
Debbie Stabenow,Mitt Willard Romney,0.0,2.0,2
Debbie Stabenow,Rick Scott,0.0,2.0,2
Debbie Stabenow,Kelly Loeffler,0.0,2.0,2
Debbie Stabenow,Mark Kelly,1.0,1.0,2
Debbie Stabenow,Dianne Feinstein,1.0,1.0,2
Debbie Stabenow,Patty Murray,0.0,2.0,2
Debbie Stabenow,Susan M Collins,1.0,1.0,2
Debbie Stabenow,Michael B Enzi,0.0,2.0,2
Debbie Stabenow,Richard C Shelby,0.0,2.0,2
Roy Blunt,John Thune,1.0,1.0,2
Roy Blunt,John Hardy Isakson,1.0,1.0,2
Roy Blunt,Tom Udall,1.0,1.0,2
Roy Blunt,Patrick Joseph Toomey,1.0,1.0,2
Roy Blunt,Tammy Baldwin,2.0,0.0,2
Roy Blunt,Maria Cantwell,2.0,0.0,2
Roy Blunt,Lisa Murkowski,0.0,2.0,2
Roy Blunt,Lamar Alexander,2.0,0.0,2
Roy Blunt,John Cornyn,0.0,2.0,2
Roy Blunt,Amy Klobuchar,2.0,0.0,2
Roy Blunt,Jon Tester,2.0,0.0,2
Roy Blunt,Robert P Jr Casey,2.0,0.0,2
Roy Blunt,Sheldon II Whitehouse,2.0,0.0,2
Roy Blunt,John A Barrasso,2.0,0.0,2
Roy Blunt,James E Risch,2.0,0.0,2
Roy Blunt,Jeanne Shaheen,2.0,0.0,2
Roy Blunt,Jeffrey Alan Merkley,2.0,0.0,2
Roy Blunt,Mark Robert Warner,2.0,0.0,2
Roy Blunt,Michael F Bennet,2.0,0.0,2
Roy Blunt,Joe Manchin III,2.0,0.0,2
Roy Blunt,Christopher A Coons,2.0,0.0,2
Roy Blunt,Richard Blumenthal,2.0,0.0,2
Roy Blunt,Marco Rubio,0.0,2.0,2
Roy Blunt,Rand Paul,1.0,1.0,2
Roy Blunt,John Hoeven,2.0,0.0,2
Roy Blunt,Mike Lee,2.0,0.0,2
Roy Blunt,Ronald Harold Johnson,0.0,2.0,2
Roy Blunt,Brian Schatz,2.0,0.0,2
Roy Blunt,Angus Stanley Jr King,2.0,0.0,2
Roy Blunt,Elizabeth Warren,2.0,0.0,2
Roy Blunt,Debra S Fischer,2.0,0.0,2
Roy Blunt,Rafael Edward Ted Cruz,0.0,2.0,2
Roy Blunt,Timothy Michael Kaine,2.0,0.0,2
Roy Blunt,Cory A Booker,2.0,0.0,2
Roy Blunt,Dan Sullivan,2.0,0.0,2
Roy Blunt,David Perdue,0.0,2.0,2
Roy Blunt,Joni K Ernst,2.0,0.0,2
Roy Blunt,Benjamin E Sasse,0.0,2.0,2
Roy Blunt,Thom R Tillis,2.0,0.0,2
Roy Blunt,Mike Rounds,1.0,1.0,2
Roy Blunt,Catherine Cortez Masto,2.0,0.0,2
Roy Blunt,Kamala D Harris,2.0,0.0,2
Roy Blunt,John Neely Kennedy,0.0,2.0,2
Roy Blunt,Doug Jones,2.0,0.0,2
Roy Blunt,Tina Flint Smith,1.0,1.0,2
Roy Blunt,Cindy Hyde Smith,2.0,0.0,2
Roy Blunt,Mike Braun,0.0,2.0,2
Roy Blunt,Joshua David Hawley,0.0,2.0,2
Roy Blunt,Mitt Willard Romney,2.0,0.0,2
Roy Blunt,Rick Scott,1.0,1.0,2
Roy Blunt,Kelly Loeffler,2.0,0.0,2
Roy Blunt,Mark Kelly,2.0,0.0,2
Roy Blunt,Dianne Feinstein,2.0,0.0,2
Roy Blunt,Patty Murray,2.0,0.0,2
Roy Blunt,Susan M Collins,2.0,0.0,2
Roy Blunt,Michael B Enzi,2.0,0.0,2
Roy Blunt,Richard C Shelby,0.0,2.0,2
John Thune,John Hardy Isakson,2.0,0.0,2
John Thune,Tom Udall,0.0,2.0,2
John Thune,Patrick Joseph Toomey,0.0,2.0,2
John Thune,Tammy Baldwin,2.0,0.0,2
John Thune,Maria Cantwell,2.0,0.0,2
John Thune,Lisa Murkowski,2.0,0.0,2
John Thune,Lamar Alexander,2.0,0.0,2
John Thune,John Cornyn,1.0,1.0,2
John Thune,Amy Klobuchar,2.0,0.0,2
John Thune,Jon Tester,1.0,1.0,2
John Thune,Robert P Jr Casey,2.0,0.0,2
John Thune,Sheldon II Whitehouse,2.0,0.0,2
John Thune,John A Barrasso,0.0,2.0,2
John Thune,James E Risch,0.0,2.0,2
John Thune,Jeanne Shaheen,2.0,0.0,2
John Thune,Jeffrey Alan Merkley,2.0,0.0,2
John Thune,Mark Robert Warner,2.0,0.0,2
John Thune,Michael F Bennet,2.0,0.0,2
John Thune,Joe Manchin III,2.0,0.0,2
